"","Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","ID","F_OOB","F_OOS"
"1682","GCW","W",2022-06-18 12:15:00,"CS EE181",NA,NA,NA,21.51,"wx_tempavg15","f81e5ed84d7aa4cc",0,0
"1683","GCW","W",2022-06-18 12:30:00,"CS EE181",NA,NA,NA,21.93,"wx_tempavg15","8123acb5d92cb340",0,0
"1684","GCW","W",2022-06-18 12:45:00,"CS EE181",NA,NA,NA,21.71,"wx_tempavg15","285b4ec0dec329ac",0,0
"1685","GCW","W",2022-06-18 13:00:00,"CS EE181",NA,NA,NA,21.68,"wx_tempavg15","19c899354ba6fee2",0,0
"1686","GCW","W",2022-06-18 13:15:00,"CS EE181",NA,NA,NA,21.33,"wx_tempavg15","a9c84f6cda2b7dc2",0,0
"1687","GCW","W",2022-06-18 13:30:00,"CS EE181",NA,NA,NA,22.02,"wx_tempavg15","4730bb5911d8b4f7",0,0
"1688","GCW","W",2022-06-18 13:45:00,"CS EE181",NA,NA,NA,22.6,"wx_tempavg15","117103f8b55959e2",0,0
"1689","GCW","W",2022-06-18 14:00:00,"CS EE181",NA,NA,NA,22.75,"wx_tempavg15","c28d456bd5e88cae",0,0
"1690","GCW","W",2022-06-18 14:15:00,"CS EE181",NA,NA,NA,22.73,"wx_tempavg15","2fe851567497cafe",0,0
"1691","GCW","W",2022-06-18 14:30:00,"CS EE181",NA,NA,NA,22.48,"wx_tempavg15","2568cbc3801e63c5",0,0
"1692","GCW","W",2022-06-18 14:45:00,"CS EE181",NA,NA,NA,22.72,"wx_tempavg15","6fef3c3104e1a3cd",0,0
"1693","GCW","W",2022-06-18 15:00:00,"CS EE181",NA,NA,NA,22.98,"wx_tempavg15","3522871ca2efec9c",0,0
"1694","GCW","W",2022-06-18 15:15:00,"CS EE181",NA,NA,NA,23.04,"wx_tempavg15","ca53e14fb9248398",0,0
"1695","GCW","W",2022-06-18 15:30:00,"CS EE181",NA,NA,NA,23.25,"wx_tempavg15","2f897ea2021d52bc",0,0
"1696","GCW","W",2022-06-18 15:45:00,"CS EE181",NA,NA,NA,23.56,"wx_tempavg15","cb5d381087419353",0,0
"1697","GCW","W",2022-06-18 16:00:00,"CS EE181",NA,NA,NA,23.49,"wx_tempavg15","8945a8b8bd87fe7c",0,0
"1698","GCW","W",2022-06-18 16:15:00,"CS EE181",NA,NA,NA,23.4,"wx_tempavg15","c02a1650a13b445b",0,0
"1699","GCW","W",2022-06-18 16:30:00,"CS EE181",NA,NA,NA,23.63,"wx_tempavg15","d4dabafa59c2dc4f",0,0
"1700","GCW","W",2022-06-18 16:45:00,"CS EE181",NA,NA,NA,23.59,"wx_tempavg15","4435c08f76fdd878",0,0
"1701","GCW","W",2022-06-18 17:00:00,"CS EE181",NA,NA,NA,23.47,"wx_tempavg15","b7aff9a0072b5034",0,0
"1702","GCW","W",2022-06-18 17:15:00,"CS EE181",NA,NA,NA,23.49,"wx_tempavg15","ad31bf484cfda245",0,0
"1703","GCW","W",2022-06-18 17:30:00,"CS EE181",NA,NA,NA,23.44,"wx_tempavg15","20a116abcb97e2b7",0,0
"1704","GCW","W",2022-06-18 17:45:00,"CS EE181",NA,NA,NA,23.37,"wx_tempavg15","fc2ac7de97f81ae7",0,0
"1705","GCW","W",2022-06-18 18:00:00,"CS EE181",NA,NA,NA,23.31,"wx_tempavg15","fbdd72596f5db9b3",0,0
"1706","GCW","W",2022-06-18 18:15:00,"CS EE181",NA,NA,NA,23.11,"wx_tempavg15","bb494c5c8fcfe046",0,0
"1707","GCW","W",2022-06-18 18:30:00,"CS EE181",NA,NA,NA,22.75,"wx_tempavg15","1206cb56ced3d264",0,0
"1708","GCW","W",2022-06-18 18:45:00,"CS EE181",NA,NA,NA,22.32,"wx_tempavg15","990af8879c4d5921",0,0
"1709","GCW","W",2022-06-18 19:00:00,"CS EE181",NA,NA,NA,21.8,"wx_tempavg15","7716a724e4f9fcdc",0,0
"1710","GCW","W",2022-06-18 19:15:00,"CS EE181",NA,NA,NA,21.45,"wx_tempavg15","9bcddff2247948a7",0,0
"1711","GCW","W",2022-06-18 19:30:00,"CS EE181",NA,NA,NA,21.07,"wx_tempavg15","1ae81d19ea762e87",0,0
"1712","GCW","W",2022-06-18 19:45:00,"CS EE181",NA,NA,NA,20.7,"wx_tempavg15","f32ba91927ffb6e8",0,0
"1713","GCW","W",2022-06-18 20:00:00,"CS EE181",NA,NA,NA,20.13,"wx_tempavg15","6c6db60e0d21f218",0,0
"1714","GCW","W",2022-06-18 20:15:00,"CS EE181",NA,NA,NA,19.93,"wx_tempavg15","e39ce206c9725b86",0,0
"1715","GCW","W",2022-06-18 20:30:00,"CS EE181",NA,NA,NA,19.25,"wx_tempavg15","aa38f7fcecc324d4",0,0
"1716","GCW","W",2022-06-18 20:45:00,"CS EE181",NA,NA,NA,19.31,"wx_tempavg15","d2cc41953468e7e7",0,0
"1717","GCW","W",2022-06-18 21:00:00,"CS EE181",NA,NA,NA,19.73,"wx_tempavg15","800d417228b4ace5",0,0
"1718","GCW","W",2022-06-18 21:15:00,"CS EE181",NA,NA,NA,19.51,"wx_tempavg15","0d8bed21d438c4ec",0,0
"1719","GCW","W",2022-06-18 21:30:00,"CS EE181",NA,NA,NA,19.31,"wx_tempavg15","b289563846b46bd8",0,0
"1720","GCW","W",2022-06-18 21:45:00,"CS EE181",NA,NA,NA,19.26,"wx_tempavg15","436e7e88f3fcdd7a",0,0
"1721","GCW","W",2022-06-18 22:00:00,"CS EE181",NA,NA,NA,19.19,"wx_tempavg15","ad8a980e1015454a",0,0
"1722","GCW","W",2022-06-18 22:15:00,"CS EE181",NA,NA,NA,18.94,"wx_tempavg15","4614a7125140d9c1",0,0
"1723","GCW","W",2022-06-18 22:30:00,"CS EE181",NA,NA,NA,18.85,"wx_tempavg15","1f23a72bffdfa04e",0,0
"1724","GCW","W",2022-06-18 22:45:00,"CS EE181",NA,NA,NA,18.71,"wx_tempavg15","fb451c8556b91d4b",0,0
"1725","GCW","W",2022-06-18 23:00:00,"CS EE181",NA,NA,NA,18.46,"wx_tempavg15","26ac03a7e0733ad6",0,0
"1726","GCW","W",2022-06-18 23:15:00,"CS EE181",NA,NA,NA,18.23,"wx_tempavg15","7c9d1231d2a60783",0,0
"1727","GCW","W",2022-06-18 23:30:00,"CS EE181",NA,NA,NA,18.11,"wx_tempavg15","888f5c8f3fd5d258",0,0
"1728","GCW","W",2022-06-18 23:45:00,"CS EE181",NA,NA,NA,17.72,"wx_tempavg15","4c873aee79b62451",0,0
"1729","GCW","W",2022-06-19,"CS EE181",NA,NA,NA,17.6,"wx_tempavg15","9b7af23a5382e488",0,0
"1730","GCW","W",2022-06-19 00:15:00,"CS EE181",NA,NA,NA,17.75,"wx_tempavg15","bba7e80c0fde7718",0,0
"1731","GCW","W",2022-06-19 00:30:00,"CS EE181",NA,NA,NA,17.71,"wx_tempavg15","6e73f1ab42075aac",0,0
"1732","GCW","W",2022-06-19 00:45:00,"CS EE181",NA,NA,NA,17.43,"wx_tempavg15","4dd4cc14763d6d30",0,0
"1733","GCW","W",2022-06-19 01:00:00,"CS EE181",NA,NA,NA,17.25,"wx_tempavg15","e1e9dec049f69ccf",0,0
"1734","GCW","W",2022-06-19 01:15:00,"CS EE181",NA,NA,NA,16.92,"wx_tempavg15","5135b767097ecc82",0,0
"1735","GCW","W",2022-06-19 01:30:00,"CS EE181",NA,NA,NA,16.62,"wx_tempavg15","e8d590fa275c49f1",0,0
"1736","GCW","W",2022-06-19 01:45:00,"CS EE181",NA,NA,NA,16.52,"wx_tempavg15","05e1d26e11265e72",0,0
"1737","GCW","W",2022-06-19 02:00:00,"CS EE181",NA,NA,NA,16.2,"wx_tempavg15","09ebfe83f2569a67",0,0
"1738","GCW","W",2022-06-19 02:15:00,"CS EE181",NA,NA,NA,15.58,"wx_tempavg15","b3b24b46915be60c",0,0
"1739","GCW","W",2022-06-19 02:30:00,"CS EE181",NA,NA,NA,15.3,"wx_tempavg15","ff9a5ca753b4a703",0,0
"1740","GCW","W",2022-06-19 02:45:00,"CS EE181",NA,NA,NA,14.68,"wx_tempavg15","49d3334ad4e323d3",0,0
"1741","GCW","W",2022-06-19 03:00:00,"CS EE181",NA,NA,NA,14.47,"wx_tempavg15","e0cc9088de14a176",0,0
"1742","GCW","W",2022-06-19 03:15:00,"CS EE181",NA,NA,NA,14.52,"wx_tempavg15","16b070aa555fbbe6",0,0
"1743","GCW","W",2022-06-19 03:30:00,"CS EE181",NA,NA,NA,14.32,"wx_tempavg15","49d58758e229f4aa",0,0
"1744","GCW","W",2022-06-19 03:45:00,"CS EE181",NA,NA,NA,14.14,"wx_tempavg15","847b8d6c07276ce6",0,0
"1745","GCW","W",2022-06-19 04:00:00,"CS EE181",NA,NA,NA,13.94,"wx_tempavg15","217983e3a4979a19",0,0
"1746","GCW","W",2022-06-19 04:15:00,"CS EE181",NA,NA,NA,13.71,"wx_tempavg15","1e7c878672f6ec88",0,0
"1747","GCW","W",2022-06-19 04:30:00,"CS EE181",NA,NA,NA,13.55,"wx_tempavg15","6e3e1790c36ab1d0",0,0
"1748","GCW","W",2022-06-19 04:45:00,"CS EE181",NA,NA,NA,13.45,"wx_tempavg15","c7a2fba725e128a6",0,0
"1749","GCW","W",2022-06-19 05:00:00,"CS EE181",NA,NA,NA,13.29,"wx_tempavg15","7476281feae45dd8",0,0
"1750","GCW","W",2022-06-19 05:15:00,"CS EE181",NA,NA,NA,13.31,"wx_tempavg15","70c596cdb59865cd",0,0
"1751","GCW","W",2022-06-19 05:30:00,"CS EE181",NA,NA,NA,13.39,"wx_tempavg15","3d5d17ffee751e9e",0,0
"1752","GCW","W",2022-06-19 05:45:00,"CS EE181",NA,NA,NA,13.61,"wx_tempavg15","1df565e102d14af1",0,0
"1753","GCW","W",2022-06-19 06:00:00,"CS EE181",NA,NA,NA,13.92,"wx_tempavg15","904307e173593456",0,0
"1754","GCW","W",2022-06-19 06:15:00,"CS EE181",NA,NA,NA,14.33,"wx_tempavg15","3cd52d5043ca4ece",0,0
"1755","GCW","W",2022-06-19 06:30:00,"CS EE181",NA,NA,NA,14.74,"wx_tempavg15","243181171b1f42bf",0,0
"1756","GCW","W",2022-06-19 06:45:00,"CS EE181",NA,NA,NA,15.3,"wx_tempavg15","002af65e92062a80",0,0
"1757","GCW","W",2022-06-19 07:00:00,"CS EE181",NA,NA,NA,15.77,"wx_tempavg15","afb9d8b894992acc",0,0
"1758","GCW","W",2022-06-19 07:15:00,"CS EE181",NA,NA,NA,16.37,"wx_tempavg15","e40c2ef7ad2b8c6e",0,0
"1759","GCW","W",2022-06-19 07:30:00,"CS EE181",NA,NA,NA,16.81,"wx_tempavg15","8a6b89fa4123a357",0,0
"1760","GCW","W",2022-06-19 07:45:00,"CS EE181",NA,NA,NA,17.14,"wx_tempavg15","117f1c03f420751c",0,0
"1761","GCW","W",2022-06-19 08:00:00,"CS EE181",NA,NA,NA,17.55,"wx_tempavg15","f73480c77a3fbe46",0,0
"1762","GCW","W",2022-06-19 08:15:00,"CS EE181",NA,NA,NA,17.91,"wx_tempavg15","0db4a08720688397",0,0
"1763","GCW","W",2022-06-19 08:30:00,"CS EE181",NA,NA,NA,18.46,"wx_tempavg15","a02a92477cc98338",0,0
"1764","GCW","W",2022-06-19 08:45:00,"CS EE181",NA,NA,NA,18.47,"wx_tempavg15","23a3415f137f2e79",0,0
"1765","GCW","W",2022-06-19 09:00:00,"CS EE181",NA,NA,NA,18.74,"wx_tempavg15","b7aa38fb91db4136",0,0
"1766","GCW","W",2022-06-19 09:15:00,"CS EE181",NA,NA,NA,18.87,"wx_tempavg15","0eea2c0bf07a5b33",0,0
"1767","GCW","W",2022-06-19 09:30:00,"CS EE181",NA,NA,NA,19.02,"wx_tempavg15","7f2c5819fe7abc66",0,0
"1768","GCW","W",2022-06-19 09:45:00,"CS EE181",NA,NA,NA,19.51,"wx_tempavg15","323bc7334de596f1",0,0
"1769","GCW","W",2022-06-19 10:00:00,"CS EE181",NA,NA,NA,19.83,"wx_tempavg15","d389eb1cc8ceb5fb",0,0
"1770","GCW","W",2022-06-19 10:15:00,"CS EE181",NA,NA,NA,20.03,"wx_tempavg15","a9537c1700e1693c",0,0
"1771","GCW","W",2022-06-19 10:30:00,"CS EE181",NA,NA,NA,20.37,"wx_tempavg15","231f7950e7db73c9",0,0
"1772","GCW","W",2022-06-19 10:45:00,"CS EE181",NA,NA,NA,20.45,"wx_tempavg15","e11ece2949d23e26",0,0
"1773","GCW","W",2022-06-19 11:00:00,"CS EE181",NA,NA,NA,20.91,"wx_tempavg15","f116f20e66a989db",0,0
"1774","GCW","W",2022-06-19 11:15:00,"CS EE181",NA,NA,NA,20.85,"wx_tempavg15","b89a42b97e741611",0,0
"1775","GCW","W",2022-06-19 11:30:00,"CS EE181",NA,NA,NA,21.36,"wx_tempavg15","211c57f5ddef331c",0,0
"1776","GCW","W",2022-06-19 11:45:00,"CS EE181",NA,NA,NA,21.79,"wx_tempavg15","f0e301359b7c98f3",0,0
"1777","GCW","W",2022-06-19 12:00:00,"CS EE181",NA,NA,NA,21.77,"wx_tempavg15","1b1546fe6ff1ef16",0,0
"1778","GCW","W",2022-06-19 12:15:00,"CS EE181",NA,NA,NA,22.09,"wx_tempavg15","55cde6e2083abb4c",0,0
"1779","GCW","W",2022-06-19 12:30:00,"CS EE181",NA,NA,NA,22.41,"wx_tempavg15","7342beb817a57930",0,0
"1780","GCW","W",2022-06-19 12:45:00,"CS EE181",NA,NA,NA,22.29,"wx_tempavg15","7bc227d74c67c703",0,0
"1781","GCW","W",2022-06-19 13:00:00,"CS EE181",NA,NA,NA,22.69,"wx_tempavg15","6c3058af52329122",0,0
"1782","GCW","W",2022-06-19 13:15:00,"CS EE181",NA,NA,NA,23.3,"wx_tempavg15","bb5a0209702a16e4",0,0
"1783","GCW","W",2022-06-19 13:30:00,"CS EE181",NA,NA,NA,23.26,"wx_tempavg15","96578d01d3df2298",0,0
"1784","GCW","W",2022-06-19 13:45:00,"CS EE181",NA,NA,NA,23.55,"wx_tempavg15","f94154c9bf898d6b",0,0
"1785","GCW","W",2022-06-19 14:00:00,"CS EE181",NA,NA,NA,23.79,"wx_tempavg15","8dd11b4bf60b265a",0,0
"1786","GCW","W",2022-06-19 14:15:00,"CS EE181",NA,NA,NA,24.01,"wx_tempavg15","e40b07c730ea4c74",0,0
"1787","GCW","W",2022-06-19 14:30:00,"CS EE181",NA,NA,NA,24.17,"wx_tempavg15","fca842c46f4f8acc",0,0
"1788","GCW","W",2022-06-19 14:45:00,"CS EE181",NA,NA,NA,24.37,"wx_tempavg15","5b9489fd631f281d",0,0
"1789","GCW","W",2022-06-19 15:00:00,"CS EE181",NA,NA,NA,24.48,"wx_tempavg15","4b3e8a7770576080",0,0
"1790","GCW","W",2022-06-19 15:15:00,"CS EE181",NA,NA,NA,24.47,"wx_tempavg15","16b813f7e4eea8a9",0,0
"1791","GCW","W",2022-06-19 15:30:00,"CS EE181",NA,NA,NA,24.61,"wx_tempavg15","67bf6d26cf2af0e4",0,0
"1792","GCW","W",2022-06-19 15:45:00,"CS EE181",NA,NA,NA,24.59,"wx_tempavg15","85cb39c2eff0425f",0,0
"1793","GCW","W",2022-06-19 16:00:00,"CS EE181",NA,NA,NA,24.71,"wx_tempavg15","6e1e801385d8875c",0,0
"1794","GCW","W",2022-06-19 16:15:00,"CS EE181",NA,NA,NA,24.69,"wx_tempavg15","3ca8b0bceae02920",0,0
"1795","GCW","W",2022-06-19 16:30:00,"CS EE181",NA,NA,NA,24.9,"wx_tempavg15","de9eafa48045094d",0,0
"1796","GCW","W",2022-06-19 16:45:00,"CS EE181",NA,NA,NA,24.74,"wx_tempavg15","f1683f5d6a39c68c",0,0
"1797","GCW","W",2022-06-19 17:00:00,"CS EE181",NA,NA,NA,24.46,"wx_tempavg15","644fde1beb3bdcb9",0,0
"1798","GCW","W",2022-06-19 17:15:00,"CS EE181",NA,NA,NA,24.25,"wx_tempavg15","425e42764bda8824",0,0
"1799","GCW","W",2022-06-19 17:30:00,"CS EE181",NA,NA,NA,24.16,"wx_tempavg15","f59463b0dc8fada6",0,0
"1800","GCW","W",2022-06-19 17:45:00,"CS EE181",NA,NA,NA,23.8,"wx_tempavg15","cf44e6bff7eacd85",0,0
"1801","GCW","W",2022-06-19 18:00:00,"CS EE181",NA,NA,NA,23.54,"wx_tempavg15","d89de128e90ee636",0,0
"1802","GCW","W",2022-06-19 18:15:00,"CS EE181",NA,NA,NA,23.38,"wx_tempavg15","2ed024b8d5078a91",0,0
"1803","GCW","W",2022-06-19 18:30:00,"CS EE181",NA,NA,NA,23.07,"wx_tempavg15","d66fc0cb73b39ccc",0,0
"1804","GCW","W",2022-06-19 18:45:00,"CS EE181",NA,NA,NA,22.63,"wx_tempavg15","1db18486331cf960",0,0
"1805","GCW","W",2022-06-19 19:00:00,"CS EE181",NA,NA,NA,21.54,"wx_tempavg15","881170203fd1e42b",0,0
"1806","GCW","W",2022-06-19 19:15:00,"CS EE181",NA,NA,NA,19.94,"wx_tempavg15","a30f28b92cc0336a",0,0
"1807","GCW","W",2022-06-19 19:30:00,"CS EE181",NA,NA,NA,19.23,"wx_tempavg15","3b7f805f2f27e147",0,0
"1808","GCW","W",2022-06-19 19:45:00,"CS EE181",NA,NA,NA,18.29,"wx_tempavg15","79cacf6b2ada0208",0,0
"1809","GCW","W",2022-06-19 20:00:00,"CS EE181",NA,NA,NA,17.85,"wx_tempavg15","da77696ec8d1c663",0,0
"1810","GCW","W",2022-06-19 20:15:00,"CS EE181",NA,NA,NA,16.59,"wx_tempavg15","a3c30423d0b7aabf",0,0
"1811","GCW","W",2022-06-19 20:30:00,"CS EE181",NA,NA,NA,16.17,"wx_tempavg15","1cccbf5e64917034",0,0
"1812","GCW","W",2022-06-19 20:45:00,"CS EE181",NA,NA,NA,15.73,"wx_tempavg15","a1659085239b8d65",0,0
"1813","GCW","W",2022-06-19 21:00:00,"CS EE181",NA,NA,NA,16.05,"wx_tempavg15","ecb661696c29cd1b",0,0
"1814","GCW","W",2022-06-19 21:15:00,"CS EE181",NA,NA,NA,15.9,"wx_tempavg15","1891a73f8978af00",0,0
"1815","GCW","W",2022-06-19 21:30:00,"CS EE181",NA,NA,NA,16.38,"wx_tempavg15","3805347f9775a239",0,0
"1816","GCW","W",2022-06-19 21:45:00,"CS EE181",NA,NA,NA,16.98,"wx_tempavg15","f3156d82ac9fa701",0,0
"1817","GCW","W",2022-06-19 22:00:00,"CS EE181",NA,NA,NA,16.41,"wx_tempavg15","22e18de069e32fa3",0,0
"1818","GCW","W",2022-06-19 22:15:00,"CS EE181",NA,NA,NA,16.16,"wx_tempavg15","bad47a4d5ebdc690",0,0
"1819","GCW","W",2022-06-19 22:30:00,"CS EE181",NA,NA,NA,16.99,"wx_tempavg15","69dcc2e848cc3cab",0,0
"1820","GCW","W",2022-06-19 22:45:00,"CS EE181",NA,NA,NA,16.22,"wx_tempavg15","15eff9f48ddc1c08",0,0
"1821","GCW","W",2022-06-19 23:00:00,"CS EE181",NA,NA,NA,15.29,"wx_tempavg15","88ec58c58a48be89",0,0
"1822","GCW","W",2022-06-19 23:15:00,"CS EE181",NA,NA,NA,15.32,"wx_tempavg15","8d1d375230aa6a54",0,0
"1823","GCW","W",2022-06-19 23:30:00,"CS EE181",NA,NA,NA,14.93,"wx_tempavg15","81405e766a5f9161",0,0
"1824","GCW","W",2022-06-19 23:45:00,"CS EE181",NA,NA,NA,15.38,"wx_tempavg15","6573fb03efd8df60",0,0
"1825","GCW","W",2022-06-20,"CS EE181",NA,NA,NA,15.85,"wx_tempavg15","f5fff9ed8fbcc755",0,0
"1826","GCW","W",2022-06-20 00:15:00,"CS EE181",NA,NA,NA,14.77,"wx_tempavg15","060ad5957a5093e3",0,0
"1827","GCW","W",2022-06-20 00:30:00,"CS EE181",NA,NA,NA,14.69,"wx_tempavg15","8b275ee587abb4f4",0,0
"1828","GCW","W",2022-06-20 00:45:00,"CS EE181",NA,NA,NA,14.43,"wx_tempavg15","6babeb881eaf9c16",0,0
"1829","GCW","W",2022-06-20 01:00:00,"CS EE181",NA,NA,NA,14.2,"wx_tempavg15","b766c23203e8baad",0,0
"1830","GCW","W",2022-06-20 01:15:00,"CS EE181",NA,NA,NA,14.04,"wx_tempavg15","ee92a4a7c378cc75",0,0
"1831","GCW","W",2022-06-20 01:30:00,"CS EE181",NA,NA,NA,13.05,"wx_tempavg15","ee9924fcc53797ae",0,0
"1832","GCW","W",2022-06-20 01:45:00,"CS EE181",NA,NA,NA,12.6,"wx_tempavg15","6e64820e7d4bd6b6",0,0
"1833","GCW","W",2022-06-20 02:00:00,"CS EE181",NA,NA,NA,12.38,"wx_tempavg15","8763438473f603c8",0,0
"1834","GCW","W",2022-06-20 02:15:00,"CS EE181",NA,NA,NA,12.67,"wx_tempavg15","48dc7deeb99fef95",0,0
"1835","GCW","W",2022-06-20 02:30:00,"CS EE181",NA,NA,NA,12.36,"wx_tempavg15","07ae1b4f16cc10a2",0,0
"1836","GCW","W",2022-06-20 02:45:00,"CS EE181",NA,NA,NA,12.04,"wx_tempavg15","d11cadbb21581605",0,0
"1837","GCW","W",2022-06-20 03:00:00,"CS EE181",NA,NA,NA,11.56,"wx_tempavg15","6395cc54a8e5c1cc",0,0
"1838","GCW","W",2022-06-20 03:15:00,"CS EE181",NA,NA,NA,11.32,"wx_tempavg15","85d4d456d34a7312",0,0
"1839","GCW","W",2022-06-20 03:30:00,"CS EE181",NA,NA,NA,11.04,"wx_tempavg15","b1ee7778e473d8b2",0,0
"1840","GCW","W",2022-06-20 03:45:00,"CS EE181",NA,NA,NA,10.98,"wx_tempavg15","9d34f9e40abc2f43",0,0
"1841","GCW","W",2022-06-20 04:00:00,"CS EE181",NA,NA,NA,10.48,"wx_tempavg15","249316e28b68cb17",0,0
"1842","GCW","W",2022-06-20 04:15:00,"CS EE181",NA,NA,NA,10.38,"wx_tempavg15","90018147372a1966",0,0
"1843","GCW","W",2022-06-20 04:30:00,"CS EE181",NA,NA,NA,10.3,"wx_tempavg15","0f42db63264085ec",0,0
"1844","GCW","W",2022-06-20 04:45:00,"CS EE181",NA,NA,NA,10.06,"wx_tempavg15","418480f4e00c3510",0,0
"1845","GCW","W",2022-06-20 05:00:00,"CS EE181",NA,NA,NA,9.79,"wx_tempavg15","8a1abf1a57bc9c85",0,0
"1846","GCW","W",2022-06-20 05:15:00,"CS EE181",NA,NA,NA,9.96,"wx_tempavg15","e9ed4420b9a90b2c",0,0
"1847","GCW","W",2022-06-20 05:30:00,"CS EE181",NA,NA,NA,10.51,"wx_tempavg15","eb6a4879169ce20b",0,0
"1848","GCW","W",2022-06-20 05:45:00,"CS EE181",NA,NA,NA,11.31,"wx_tempavg15","57570283d838404a",0,0
"1849","GCW","W",2022-06-20 06:00:00,"CS EE181",NA,NA,NA,12.57,"wx_tempavg15","5c2b9c68a3db222c",0,0
"1850","GCW","W",2022-06-20 06:15:00,"CS EE181",NA,NA,NA,13.52,"wx_tempavg15","14b77a1e0ba6fe02",0,0
"1851","GCW","W",2022-06-20 06:30:00,"CS EE181",NA,NA,NA,14.45,"wx_tempavg15","fc4a5cfdd99a49c1",0,0
"1852","GCW","W",2022-06-20 06:45:00,"CS EE181",NA,NA,NA,15.27,"wx_tempavg15","c9e7a1c8407a0e86",0,0
"1853","GCW","W",2022-06-20 07:00:00,"CS EE181",NA,NA,NA,16.36,"wx_tempavg15","592382e315a42f53",0,0
"1854","GCW","W",2022-06-20 07:15:00,"CS EE181",NA,NA,NA,17,"wx_tempavg15","7ca287e36d19d69d",0,0
"1855","GCW","W",2022-06-20 07:30:00,"CS EE181",NA,NA,NA,18.06,"wx_tempavg15","c3a12c79b4e1b682",0,0
"1856","GCW","W",2022-06-20 07:45:00,"CS EE181",NA,NA,NA,18.96,"wx_tempavg15","e42053ce71aa3344",0,0
"1857","GCW","W",2022-06-20 08:00:00,"CS EE181",NA,NA,NA,19.7,"wx_tempavg15","a9c1f2452930f23d",0,0
"1858","GCW","W",2022-06-20 08:15:00,"CS EE181",NA,NA,NA,20.33,"wx_tempavg15","da742f0872e2dc56",0,0
"1859","GCW","W",2022-06-20 08:30:00,"CS EE181",NA,NA,NA,20.9,"wx_tempavg15","7f3ef680b8d5068b",0,0
"1860","GCW","W",2022-06-20 08:45:00,"CS EE181",NA,NA,NA,21.45,"wx_tempavg15","79fc5837f07fa090",0,0
"1861","GCW","W",2022-06-20 09:00:00,"CS EE181",NA,NA,NA,21.89,"wx_tempavg15","f5d2cd2e7e39bd90",0,0
"1862","GCW","W",2022-06-20 09:15:00,"CS EE181",NA,NA,NA,22.02,"wx_tempavg15","6af60b31af773bda",0,0
"1863","GCW","W",2022-06-20 09:30:00,"CS EE181",NA,NA,NA,22.69,"wx_tempavg15","86313bcc8e663c9f",0,0
"1864","GCW","W",2022-06-20 09:45:00,"CS EE181",NA,NA,NA,22.66,"wx_tempavg15","0f94ce9caa492224",0,0
"1865","GCW","W",2022-06-20 10:00:00,"CS EE181",NA,NA,NA,23.4,"wx_tempavg15","cd58b529c18ac50a",0,0
"1866","GCW","W",2022-06-20 10:15:00,"CS EE181",NA,NA,NA,23.28,"wx_tempavg15","b735bae65acca668",0,0
"1867","GCW","W",2022-06-20 10:30:00,"CS EE181",NA,NA,NA,23.72,"wx_tempavg15","5f479c988566ea22",0,0
"1868","GCW","W",2022-06-20 10:45:00,"CS EE181",NA,NA,NA,23.78,"wx_tempavg15","bd74529687848d49",0,0
"1869","GCW","W",2022-06-20 11:00:00,"CS EE181",NA,NA,NA,24.12,"wx_tempavg15","2cc3cd4cba1c197c",0,0
"1870","GCW","W",2022-06-20 11:15:00,"CS EE181",NA,NA,NA,24.46,"wx_tempavg15","0238cbfdd8825a04",0,0
"1871","GCW","W",2022-06-20 11:30:00,"CS EE181",NA,NA,NA,24.6,"wx_tempavg15","fb4c54f0b2274b21",0,0
"1872","GCW","W",2022-06-20 11:45:00,"CS EE181",NA,NA,NA,24.75,"wx_tempavg15","274729dcd13ec83e",0,0
"1873","GCW","W",2022-06-20 12:00:00,"CS EE181",NA,NA,NA,24.93,"wx_tempavg15","86da5acd04521685",0,0
"1874","GCW","W",2022-06-20 12:15:00,"CS EE181",NA,NA,NA,24.97,"wx_tempavg15","6f5172f2ff6d4c6c",0,0
"1875","GCW","W",2022-06-20 12:30:00,"CS EE181",NA,NA,NA,25.66,"wx_tempavg15","ca951c02643d3574",0,0
"1876","GCW","W",2022-06-20 12:45:00,"CS EE181",NA,NA,NA,25.81,"wx_tempavg15","6a4c928cc5e2cdb6",0,0
"1877","GCW","W",2022-06-20 13:00:00,"CS EE181",NA,NA,NA,25.87,"wx_tempavg15","588b199b90ee8a80",0,0
"1878","GCW","W",2022-06-20 13:15:00,"CS EE181",NA,NA,NA,25.69,"wx_tempavg15","13bf81fcb8ab1532",0,0
"1879","GCW","W",2022-06-20 13:30:00,"CS EE181",NA,NA,NA,26.01,"wx_tempavg15","0673421731d70be7",0,0
"1880","GCW","W",2022-06-20 13:45:00,"CS EE181",NA,NA,NA,26.19,"wx_tempavg15","f152d4f39c9b76f7",0,0
"1881","GCW","W",2022-06-20 14:00:00,"CS EE181",NA,NA,NA,26.15,"wx_tempavg15","ee1d8fb625994b7d",0,0
"1882","GCW","W",2022-06-20 14:15:00,"CS EE181",NA,NA,NA,26.49,"wx_tempavg15","f4b2b57ad859fbcf",0,0
"1883","GCW","W",2022-06-20 14:30:00,"CS EE181",NA,NA,NA,26.79,"wx_tempavg15","ea9c0d07cb0e4c16",0,0
